source_word,target_word,source_pos,target_pos,morpheme,type,segments
боловсрох,боловсруулах,V,V,уулах,suffix,"('боловсрох', '#уулах')"
шингэх,шингээх,V,V,ээх,suffix,"('шингэх', '#ээх')"
амьсгаа,амьсгаалах,N,V,лах,suffix,"('амьсгаа', '#лах')"
чухал,чухалчлах,J,V,члах,suffix,"('чухал', '#члах')"
хөдөлгөх,хөдөлгөгч,V,N,гч,suffix,"('хөдөлөх', '#гөх', '#гч')"
хөдөлөх,хөдөлгөх,V,V,гөх,suffix,"('хөдөлөх', '#гөх')"
үнэр,үнэртэх,N,V,тэх,suffix,"('үнэр', '#тэх')"
амьсгал,амьсгалах,N,V,х,suffix,"('амьсгал', '#х')"
амжих,амжилт,V,N,лт,suffix,"('амжих', '#лт')"
олох,ололт,V,N,лт,suffix,"('олох', '#лт')"
болох,боломж,V,N,мж,suffix,"('болох', '#мж')"
хандивлах,хандивлагч,V,N,гч,suffix,"('хандивлах', '#гч')"
бүртгэх,бүртгэл,V,N,л,suffix,"('бүртгэх', '#л')"
хавчуулах,хавчуулагдах,V,V,гдах,suffix,"('хавчих', '#уулах', '#гдах')"
сэргэх,сэргээх,V,V,ээх,suffix,"('сэргэх', '#ээх')"
урвах,урвагч,V,N,гч,suffix,"('урвах', '#гч')"
шингэх,шингэлт,V,N,лт,suffix,"('шингэх', '#лт')"
нэвчих,нэвчилт,V,N,лт,suffix,"('нэвчих', '#лт')"
буух,буулт,V,N,лт,suffix,"('буух', '#лт')"
газардах,газардалт,V,N,лт,suffix,"('газар', '#дах', '#лт')"
газар,газардах,N,V,дах,suffix,"('газар', '#дах')"
хүндэтгэл,хүндэтгэлгүй,N,J,гүй,suffix,"('хүндэт', '#гэх', '#л', '#гүй')"
том,томдох,J,J,дох,suffix,"('том', '#дох')"
барих,бариу,V,J,уу,suffix,"('барих', '#уу')"
нарийн,нарийхан,J,J,хан,suffix,"('нарийн', '#хан')"
ухрах,ухралт,V,N,лт,suffix,"('ухрах', '#лт')"
огцрох,огцролт,V,N,лт,suffix,"('огцрох', '#лт')"
архи,архичин,N,N,чин,suffix,"('архи', '#чин')"
зайлах,зайлсхийх,V,V,схийх,suffix,"('зайлах', '#схийх')"
үлдэгдэх,үлдэгдэл,V,N,л,suffix,"('үлдэгдэх', '#л')"
үлдэх,үлдсэн,V,J,сэн,suffix,"('үлдэх', '#сэн')"
хувирах,хувирал,V,N,л,suffix,"('хувирах', '#л')"
урвах,урвал,V,N,л,suffix,"('урвах', '#л')"
биежих,биежилт,V,N,лт,suffix,"('биежих', '#лт')"
хэрэгжүүлэх,хэрэгжүүлэлт,V,N,лт,suffix,"('хэрэгжүүлэх', '#лт')"
ардчилах,ардчилал,V,N,л,suffix,"('ардчилах', '#л')"
цохих,цохиур,V,N,иур,suffix,"('цохих', '#иур')"
гүйцэтгэх,гүйцэтгэл,V,N,л,suffix,"('гүйцэд', '#гэх', '#л')"
бага,багахан,J,J,хан,suffix,"('бага', '#хан')"
жижиг,жижигхэн,J,J,хэн,suffix,"('жижиг', '#хэн')"
тэсвэрлэх,тэсвэрлүүлэх,V,V,үүлэх,suffix,"('тэсвэр', '#лэх', '#үүлэх')"
тэсвэр,тэсвэрлэх,N,V,лэх,suffix,"('тэсвэр', '#лэх')"
хадгалах,хадгалуулах,V,V,уулах,suffix,"('хадгалах', '#уулах')"
ургах,ургац,V,N,ц,suffix,"('ургах', '#ц')"
уян,уяхан,J,J,хан,suffix,"('уян', '#хан')"
цайх,цайвар,V,N,вар,suffix,"('цайх', '#вар')"
унах,уналт,V,N,лт,suffix,"('унах', '#лт')"
тогтворжих,тогтворжуулах,V,V,уулах,suffix,"('тогтворжих', '#уулах')"
зуурах,зууралдах,V,V,лдах,suffix,"('зуурах', '#лдах')"
наах,наалдах,V,V,лдах,suffix,"('наах', '#лдах')"
бамбалзах,бамбалзсан,V,J,сан,suffix,"('бамбалзах', '#сан')"
нялцганах,нялцганасан,V,J,сан,suffix,"('нялцганах', '#сан')"
зөөлөн,зөөлрөх,J,V,рөх,suffix,"('зөөлөн', '#рөх')"
харьцах,харьцаа,V,N,аа,suffix,"('харьцах', '#аа')"
өхөөрдөх,өхөөрдөм,V,J,м,suffix,"('өхөөрдөх', '#м')"
эргэх,эргүүлэх,V,V,үүлэх,suffix,"('эргэх', '#үүлэх')"
баян,баялаг,J,J,лаг,suffix,"('баян', '#лаг')"
давтах,давтамж,V,N,мж,suffix,"('давтах', '#мж')"
дутагдах,дутагдал,V,N,л,suffix,"('дутагдах', '#л')"
алдах,алдаа,V,N,аа,suffix,"('алдах', '#аа')"
доголдох,доголдол,V,N,л,suffix,"('доголдох', '#л')"
нас,настан,N,N,тан,suffix,"('нас', '#тан')"
ах,ахмад,N,N,мад,suffix,"('ах', '#мад')"
бүтээх,бүтээмж,V,N,мж,suffix,"('бүтэх', '#ээх', '#мж')"
эвдэх,эвдлэх,V,V,лэх,suffix,"('эвдэх', '#лэх')"
бут,бутлах,J,V,лах,suffix,"('бут', '#лах')"
хэмх,хэмхлэх,J,V,лэх,suffix,"('хэмх', '#лэх')"
хаг,хагалах,J,V,лах,suffix,"('хаг', '#лах')"
чиглэх,чиглэл,V,N,л,suffix,"('чиглэх', '#л')"
аз,азтай,N,J,тай,suffix,"('аз', '#тай')"
зөрчих,зөрчил,V,N,л,suffix,"('зөрчих', '#л')"
зөрөлдөх,зөрөлдөөн,V,N,өөн,suffix,"('зөрөлдөх', '#өөн')"
хөдөлмөр,хөдөлмөрчин,N,N,чин,suffix,"('хөдлөх', '#мөр', '#чин')"
ажил,ажилтан,N,N,тан,suffix,"('ажил', '#тан')"
нухах,нухлах,V,V,лах,suffix,"('нухах', '#лах')"
базах,базлах,V,V,лах,suffix,"('базах', '#лах')"
нэгтгэх,нэгтгэл,V,N,л,suffix,"('нэгтгэх', '#л')"
хамтатгах,хамтатгал,V,N,л,suffix,"('хамтатгах', '#л')"
нэгдэх,нэгдэл,V,N,л,suffix,"('нэгдэх', '#л')"
хөлслөх,хөлслөгч,V,N,гч,suffix,"('хөлслөх', '#гч')"
зохиох,зохиогч,V,N,гч,suffix,"('зохиох', '#гч')"
эмхтгэх,эмхтгэгч,V,N,гч,suffix,"('эмхтгэх', '#гч')"
дайн,дайсан,N,N,сан,suffix,"('дайн', '#сан')"
зөвшөөрөх,зөвшөөрөл,V,N,л,suffix,"('зөвшөөрөх', '#л')"
залгамжлах,залгамжлал,V,N,л,suffix,"('залгамжлах', '#л')"
байрлах,байрлал,V,N,л,suffix,"('байр', '#лах', '#л')"
битүүмж,битүүмжлэх,N,V,лэх,suffix,"('битүүмж', '#лэх')"
эзэмших,эзэмшил,V,N,л,suffix,"('эзэмших', '#л')"
эзэгнэх,эзэгнэл,V,N,л,suffix,"('эзэгнэх', '#л')"
заах,заагч,V,N,гч,suffix,"('заах', '#гч')"
хямрах,хямрал,V,N,л,suffix,"('хямрах', '#л')"
баривчлах,баривчилгаа,V,N,гаа,suffix,"('баривч', '#лах', '#гаа')"
хязгаарлах,хязгаарлалт,V,N,лт,suffix,"('хязгаар', '#лах', '#лт')"
хориглох,хориглолт,V,N,лт,suffix,"('хорих', '#г', '#лох', '#лт')"
хорих,хорио,V,N,оо,suffix,"('хорих', '#оо')"
цагдах,цагдалт,V,N,лт,suffix,"('цагдах', '#лт')"
буцах,буцаах,V,V,аах,suffix,"('буцах', '#аах')"
чанга,чангаах,J,V,аах,suffix,"('чанга', '#аах')"
үрчлэх,үрчлээ,V,N,ээ,suffix,"('үрчлэх', '#ээ')"
атирах,атираа,V,N,аа,suffix,"('атирах', '#аа')"
сайжрах,сайжруулах,V,V,уулах,suffix,"('сайжрах', '#уулах')"
зөөлрөх,зөөлрүүлэх,V,V,үүлэх,suffix,"('зөөлөн', '#рөх', '#үүлэх')"
өөрчлөх,өөрчлөлт,V,N,лт,suffix,"('өөрчлөх', '#лт')"
шинэчлэх,шинэчлэлт,V,N,лт,suffix,"('шинэ', '#члэх', '#лт')"
тогтолцох,тогтолцоо,V,N,оо,suffix,"('тогтолцох', '#оо')"
бүтэх,бүтэц,V,N,ц,suffix,"('бүтэх', '#ц')"
байгуулах,байгууламж,V,N,мж,suffix,"('байгуулах', '#мж')"
дэлгэрэх,дэлгэрэлт,V,N,лт,suffix,"('дэлгэх', '#рэх', '#лт')"
тархах,тархалт,V,N,лт,suffix,"('тарах', '#х', '#лт')"
түгэх,түгэлт,V,N,лт,suffix,"('түгэх', '#лт')"
тайлах,тайлбар,V,N,бар,suffix,"('тайлах', '#бар')"
тохь,тохирох,N,V,рох,suffix,"('тохь', '#рох')"
зохих,зохицох,V,V,цох,suffix,"('зохих', '#цох')"
нөхөр,нөхөрсөг,N,J,сөг,suffix,"('нөхөр', '#сөг')"
харвах,харвалт,V,N,лт,suffix,"('харвах', '#лт')"
буудах,буудлага,V,N,лага,suffix,"('буу', '#дах', '#лага')"
галлах,галлалт,V,N,лт,suffix,"('гал', '#лах', '#лт')"
хөөрөх,хөөрөл,V,N,л,suffix,"('хөөрөх', '#л')"
тачаах,тачаал,V,N,л,suffix,"('тачаах', '#л')"
гишгэх,гишгэлэх,V,V,лэх,suffix,"('гишгэх', '#лэх')"
шилэх,шилдэг,V,J,дэг,suffix,"('шилэх', '#дэг')"
тариа,тариачин,N,N,чин,suffix,"('тариа', '#чин')"
дутах,дутуу,V,J,уу,suffix,"('дутах', '#уу')"
төлөв,төлөвших,N,V,ших,suffix,"('төлөв', '#ших')"
хөргөх,хөргөгч,V,N,гч,suffix,"('хөргөх', '#гч')"
дадлага,дадлагатай,N,J,тай,suffix,"('дадах', '#лага', '#тай')"
чадал,чадалтай,N,J,тай,suffix,"('чадал', '#тай')"
туршлага,туршлагатай,N,J,тай,suffix,"('турших', '#лага', '#тай')"
хальс,хальслах,N,V,лах,suffix,"('хальс', '#лах')"
арилах,арилгах,V,V,гах,suffix,"('арилах', '#гах')"
шалдан,шалдлах,J,V,лах,suffix,"('шалдан', '#лах')"
нүцгэн,нүцгэлэх,J,V,лэх,suffix,"('нүцгэн', '#лэх')"
шахах,шахалт,V,N,лт,suffix,"('шахах', '#лт')"
дарлах,дарлал,V,N,л,suffix,"('дарлах', '#л')"
хавчих,хавчлага,V,N,лага,suffix,"('хавчих', '#лага')"
илд,илдчин,N,N,чин,suffix,"('илд', '#чин')"
дайн,дайчин,N,N,чин,suffix,"('дайн', '#чин')"
зурах,зураас,V,N,аас,suffix,"('зурах', '#аас')"
өндөр,өндөрлөх,N,V,лөх,suffix,"('өндөр', '#лөх')"
оргил,оргилох,N,V,лох,suffix,"('оргих', '#л', '#лох')"
бөөлжих,бөөлжис,V,N,с,suffix,"('бөөлжих', '#с')"
санхүү,санхүүч,N,N,ч,suffix,"('санхүү', '#ч')"
зурах,зураг,V,N,г,suffix,"('зурах', '#г')"
ханиах,ханиад,V,N,д,suffix,"('ханиах', '#д')"
үсрэх,үсрэлт,V,N,лт,suffix,"('үсрэх', '#лт')"
тос,тослох,N,V,лох,suffix,"('тос', '#лох')"
явах,явуулах,V,V,уулах,suffix,"('явах', '#уулах')"
тандах,тандалт,V,N,лт,suffix,"('тандах', '#лт')"
загас,загасчин,N,N,чин,suffix,"('загас', '#чин')"
шийдвэрлэх,шийдвэрлэгч,V,N,гч,suffix,"('шийдэх', '#вэр', '#лэх', '#гч')"
тамга,тамгалах,N,V,лах,suffix,"('тамга', '#лах')"
бичих,бичвэр,V,N,вэр,suffix,"('бичих', '#вэр')"
найруулах,найруулга,V,N,га,suffix,"('найруулах', '#га')"
ойр,ойртох,J,V,тох,suffix,"('ойр', '#тох')"
тойрох,тойрог,V,N,г,suffix,"('тойрох', '#г')"
цохих,цохилт,V,N,лт,suffix,"('цохих', '#лт')"
дөрвөл,дөрвөлжин,N,J,жин,suffix,"('дөрвөл', '#жин')"
энэрэх,энэрэнгүй,V,J,нгүй,suffix,"('энэрэх', '#нгүй')"
улайрах,улайрсан,V,J,сан,suffix,"('улайрах', '#сан')"
хэтрэх,хэтэрсэн,V,J,сэн,suffix,"('хэт', '#рэх', '#сэн')"
догших,догшин,V,J,н,suffix,"('догших', '#н')"
эргүүлэх,эргүүлэг,V,N,г,suffix,"('эргэх', '#үүлэх', '#г')"
мушгирах,мушгирсан,V,J,сан,suffix,"('мушгирах', '#сан')"
мушгих,мушгиа,V,N,аа,suffix,"('мушгих', '#аа')"
агших,агшилт,V,N,лт,suffix,"('агших', '#лт')"
жижиг,жижигрэх,J,V,рэх,suffix,"('жижиг', '#рэх')"
таслах,таславч,V,N,вч,suffix,"('таслах', '#вч')"
хүч,хүчтэй,N,J,тэй,suffix,"('хүч', '#тэй')"
далайц,далайцтай,N,J,тай,suffix,"('далайц', '#тай')"
зэврэх,зэврүүн,V,J,үүн,suffix,"('зэврэх', '#үүн')"
боргих,боргио,V,N,оо,suffix,"('боргих', '#оо')"
тэмцэх,тэмцэл,V,N,л,suffix,"('тэмцэх', '#л')"
тулах,тулаан,V,N,аан,suffix,"('тулах', '#аан')"
үрчийх,үрчийлгэх,V,V,лгэх,suffix,"('үрчийх', '#лгэх')"
гурвал,гурвалжин,N,N,жин,suffix,"('гурав', '#л', '#жин')"
тахийх,тахийлгах,V,V,лгах,suffix,"('тахийх', '#лгах')"
мурийх,мурийлгах,V,V,лгах,suffix,"('мурийх', '#лгах')"
бөгтийх,бөгтийлгөх,V,V,лгөх,suffix,"('бөгтийх', '#лгөх')"
зөн,зөнч,N,N,ч,suffix,"('зөн', '#ч')"
наймал,наймалжин,N,J,жин,suffix,"('наймал', '#жин')"
санааширах,санааширсан,V,J,сан,suffix,"('санааширах', '#сан')"
шаналгаа,шаналгаатай,N,J,тай,suffix,"('шаналгаа', '#тай')"
мэрэх,мэрэгч,V,N,гч,suffix,"('мэрэх', '#гч')"
төлөх,төлөгч,V,N,гч,suffix,"('төлөх', '#гч')"
хангалт,хангалттай,N,J,тай,suffix,"('хангах', '#лт', '#тай')"
хүрэлцээ,хүрэлцээтэй,N,J,тэй,suffix,"('хүрэлцээ', '#тэй')"
үнсэх,үнсэлт,V,N,лт,suffix,"('үнсэх', '#лт')"
залгах,залгавар,V,N,вар,suffix,"('залгах', '#вар')"
угтах,угтвар,V,N,вар,suffix,"('угтах', '#вар')"
догол,доголох,N,V,х,suffix,"('догол', '#х')"
дагах,дагавар,V,N,вар,suffix,"('дагах', '#вар')"
бүртгэх,бүртгүүлэх,V,N,үүлэх,suffix,"('бүртгэх', '#үүлэх')"
шалгах,шалгуулах,V,N,уулах,suffix,"('шалгах', '#уулах')"
хянах,хяналт,V,N,лт,suffix,"('хянах', '#лт')"
шалгах,шалгалт,V,N,лт,suffix,"('шалгах', '#лт')"
оношлох,оношлогоо,V,N,гоо,suffix,"('оношлох', '#гоо')"
магадлах,магадлагаа,V,N,гаа,suffix,"('магадлах', '#гаа')"
үзэх,үзлэг,V,N,лэг,suffix,"('үзэх', '#лэг')"
аян,аялах,N,V,лах,suffix,"('аян', '#лах')"
өгүүлэгдэх,өгүүлэгдэхүүн,V,N,үүн,suffix,"('өгүүлэгдэх', '#үүн')"
уулзах,уулзвар,V,N,вар,suffix,"('уулзах', '#вар')"
зөрөх,зөрлөг,V,N,лөг,suffix,"('зөрөх', '#лөг')"
уулзах,уулзалт,V,N,лт,suffix,"('уулзах', '#лт')"
цуглах,цугларах,V,V,рах,suffix,"('цуглах', '#рах')"
цуглах,цуглаан,V,N,аан,suffix,"('цуглах', '#аан')"
нийлэх,нийлүүлэх,V,V,үүлэх,suffix,"('нийлэх', '#үүлэх')"
босох,босуул,V,N,уул,suffix,"('босох', '#уул')"
оргох,оргуул,V,N,уул,suffix,"('оргох', '#уул')"
оргох,оргодол,V,N,дол,suffix,"('оргох', '#дол')"
зугтах,зугтуул,V,N,уул,suffix,"('зугтах', '#уул')"
гагнах,гагнуур,V,N,уур,suffix,"('гагнах', '#уур')"
тэнцэх,тэнцвэр,V,N,вэр,suffix,"('тэнцэх', '#вэр')"
салах,салгах,V,V,гах,suffix,"('салах', '#гах')"
үзүүлэх,үзүүлэн,V,N,н,suffix,"('үзэх', '#үүлэх', '#н')"
үзэх,үзэсгэлэн,V,N,сгэлэн,suffix,"('үзэх', '#сгэлэн')"
бэлчээх,бэлчээр,V,N,р,suffix,"('бэлчих', '#ээх', '#р')"
илрүүлэх,илрүүлэлт,V,N,лт,suffix,"('ил', '#рэх', '#үүлэх', '#лт')"
тодорхой,тодорхойлох,J,V,лох,suffix,"('тод', '#рох', '#хой', '#лох')"
тулгах,тулгуур,V,N,уур,suffix,"('тулгах', '#уур')"
тоомжир,тоомжиргүй,J,J,гүй,suffix,"('тоомжир', '#гүй')"
хайхрамж,хайхрамжгүй,J,J,гүй,suffix,"('хайхрамж', '#гүй')"
казино,казиночин,N,N,чин,suffix,"('казино', '#чин')"
хэт,хэтрэх,N,V,рэх,suffix,"('хэт', '#рэх')"
батал,баталгаа,V,N,гаа,suffix,"('батал', '#гаа')"
нотлох,нотолгоо,V,N,гоо,suffix,"('нотлох', '#гоо')"
хэт,хэтэрхий,N,J,рхий,suffix,"('хэт', '#рхий')"
хилэн,хилэнтэй,N,J,тэй,suffix,"('хилэн', '#тэй')"
байрших,байршил,V,N,л,suffix,"('байрших', '#л')"
заах,зааг,V,N,г,suffix,"('заах', '#г')"
засвар,засварлах,N,V,лах,suffix,"('засах', '#вар', '#лах')"
засах,засвар,V,N,вар,suffix,"('засах', '#вар')"
хаах,хаалт,V,N,лт,suffix,"('хаах', '#лт')"
уриалах,уриалга,V,N,га,suffix,"('уриалах', '#га')"
ухуулах,ухуулга,V,N,га,suffix,"('ухуулах', '#га')"
турхирах,турхиралт,V,N,лт,suffix,"('турхирах', '#лт')"
явуулах,явуулга,V,N,га,suffix,"('явах', '#уулах', '#га')"
өдөх,өдөлт,V,N,лт,suffix,"('өдөх', '#лт')"
хүч,хүчээр,N,R,ээр,suffix,"('хүч', '#ээр')"
албадах,албадан,V,R,н,suffix,"('албадах', '#н')"
тусгах,тусгал,V,N,л,suffix,"('тусгах', '#л')"
холбох,холбоц,V,N,ц,suffix,"('холбох', '#ц')"
хангал,хангалуун,J,J,уун,suffix,"('хангал', '#уун')"
өгөх,өгөөш,V,N,өөш,suffix,"('өгөх', '#өөш')"
тааламж,тааламжгүй,N,J,гүй,suffix,"('тааламж', '#гүй')"
жигших,жигшим,V,J,м,suffix,"('жигших', '#м')"
урхи,урхидах,N,V,дах,suffix,"('урхи', '#дах')"
дорой,доройтох,J,V,тох,suffix,"('дорой', '#тох')"
санах,санал,V,N,л,suffix,"('санах', '#л')"
сонгох,сонголт,V,N,лт,suffix,"('сонгох', '#лт')"
шилэх,шилэлт,V,N,лт,suffix,"('шилэх', '#лт')"
ялгах,ялгалт,V,N,лт,suffix,"('ялгах', '#лт')"
шийдэх,шийдвэр,V,N,вэр,suffix,"('шийдэх', '#вэр')"
тогтоох,тогтоол,V,N,л,suffix,"('тогтоох', '#л')"
зорих,зориг,V,N,г,suffix,"('зорих', '#г')"
санах,санаа,V,N,аа,suffix,"('санах', '#аа')"
эрмэлзэх,эрмэлзэл,V,N,л,suffix,"('эрмэлзэх', '#л')"
томилох,томилгоо,V,N,гоо,suffix,"('томилох', '#гоо')"
жолоо,жолоодох,N,V,дох,suffix,"('жолоо', '#дох')"
дагах,дагуулах,V,V,уулах,suffix,"('дагах', '#уулах')"
хаах,хаалга,V,N,лга,suffix,"('хаах', '#лга')"
цоо,цоолох,J,V,лох,suffix,"('цоо', '#лох')"
ухаан,ухаарах,N,V,рах,suffix,"('ухаан', '#рах')"
гадар,гадарлах,N,V,лах,suffix,"('гадар', '#лах')"
гялбах,гялбаа,N,V,аа,suffix,"('гял', '#бах', '#аа')"
салах,салаа,N,V,аа,suffix,"('салах', '#аа')"
идэх,идэмхий,V,J,мхий,suffix,"('идэх', '#мхий')"
мөр,мөрдөх,N,V,дөх,suffix,"('мөр', '#дөх')"
нэр,нэрлэх,N,V,лэх,suffix,"('нэр', '#лэх')"
хаалга,хаалгач,N,N,ч,suffix,"('хаах', '#лга', '#ч')"
шившиг,шившигтэй,N,J,тэй,suffix,"('шившиг', '#тэй')"
гутамшиг,гутамшигтай,N,J,тай,suffix,"('гутах', '#мшиг', '#тай')"
ичгүүр,ичгүүртэй,N,J,тэй,suffix,"('ичгүүр', '#тэй')"
алхах,алхаа,N,V,аа,suffix,"('алхах', '#аа')"
алхах,алхам,N,V,м,suffix,"('алхах', '#м')"
гарах,гарц,V,N,ц,suffix,"('гарах', '#ц')"
загас,загасчлах,N,V,члах,suffix,"('загас', '#члах')"
зарчим,зарчимгүй,N,J,гүй,suffix,"('зарчим', '#гүй')"
бодлого,бодлогогүй,N,J,гүй,suffix,"('бодлого', '#гүй')"
ёс,ёсгүй,N,J,гүй,suffix,"('ёс', '#гүй')"
завхарах,завхарсан,V,J,сан,suffix,"('завхарах', '#сан')"
олиг,олиггүй,N,J,гүй,suffix,"('олиг', '#гүй')"
өөд,өөдгүй,J,J,гүй,suffix,"('өөд', '#гүй')"
ноорох,ноорог,V,N,г,suffix,"('ноорох', '#г')"
цөөн,цөөхөн,J,J,хөн,suffix,"('цөөн', '#хөн')"
зэргэх,зэргэмж,V,N,мж,suffix,"('зэргэх', '#мж')"
тохируулах,тохируулга,V,N,га,suffix,"('тохируулах', '#га')"
шөвөг,шөвөгдөх,N,V,дөх,suffix,"('шөвөг', '#дөх')"
орох,оролцох,V,V,лцох,suffix,"('орох', '#лцох')"
үхэх,үхүүлэх,V,V,үүлэх,suffix,"('үхэх', '#үүлэх')"
цом,цомхон,J,J,сан,suffix,"('цом', '#сан')"
хөнгөн,хөнгөхөн,J,J,хөн,suffix,"('хөнгөн', '#хөн')"
сул,сулхан,J,J,хан,suffix,"('сул', '#хан')"
илгэх,илгээн,V,N,ээн,suffix,"('илгэх', '#ээн')"
чимээ,чимээгүй,N,J,гүй,suffix,"('чимээ', '#гүй')"
сонгох,сонгууль,V,N,ууль,suffix,"('сонгох', '#ууль')"
шургуулах,шургуулга,V,N,га,suffix,"('шургуулах', '#га')"
нурах,нураах,V,V,аах,suffix,"('нурах', '#аах')"
сэдэх,сэдэв,V,N,в,suffix,"('сэдэх', '#в')"
үерхэх,үерхэл,V,N,л,suffix,"('үерхэх', '#л')"
нөхөрлөх,нөхөрлөл,V,N,л,suffix,"('нөхөрлөх', '#л')"
хувцаслах,хувцаслалт,V,N,лт,suffix,"('хувцас', '#лах', '#лт')"
сорих,сорилт,V,N,лт,suffix,"('сорих', '#лт')"
үймрэх,үймэрсэн,V,J,сэн,suffix,"('үймрэх', '#сэн')"
замбараа,замбараагүй,J,J,гүй,suffix,"('замбараа', '#гүй')"
тогтвор,тогтворгүй,N,J,гүй,suffix,"('тогтвор', '#гүй')"
зовиур,зовиуртай,N,J,тай,suffix,"('зовиур', '#тай')"
аюул,аюултай,N,J,тай,suffix,"('аюул', '#тай')"
эгзэг,эгзэгтэй,N,J,тэй,suffix,"('эгзэг', '#тэй')"
бүтэх,бүтээх,V,V,ээх,suffix,"('бүтэх', '#ээх')"
хавтас,хавтаслах,N,V,лах,suffix,"('хавтас', '#лах')"
найрах,найрлага,V,N,лага,suffix,"('найрах', '#лага')"
тогтворжих,тогтворжилт,V,N,лт,suffix,"('тогтворжих', '#лт')"
үсэглэх,үсэглэл,V,N,л,suffix,"('үсэглэх', '#л')"
бичиглэх,бичиглэл,V,N,л,suffix,"('бичиглэх', '#л')"
хасах,хасалт,V,N,лт,suffix,"('хасах', '#лт')"
нөөх,нөөц,V,N,ц,suffix,"('нөөх', '#ц')"
харагдах,харагдац,V,N,ц,suffix,"('харагдах', '#ц')"
татгалзах,татгалзал,V,N,л,suffix,"('татгалзах', '#л')"
тээг,тээглэх,N,V,лэх,suffix,"('тээг', '#лэх')"
зоох,зоогдох,V,V,гдох,suffix,"('зоох', '#гдох')"
зохицуулах,зохицуулалт,V,N,лт,suffix,"('зохицуулах', '#лт')"
дусах,дусал,V,N,л,suffix,"('дусах', '#л')"
хамгаалах,хамгаалалт,V,N,лт,suffix,"('хамгаалах', '#лт')"
хамгаалах,хамгаалагч,V,N,гч,suffix,"('хамгаалах', '#гч')"
оргих,оргил,V,N,л,suffix,"('оргих', '#л')"
нийцэх,нийцэл,V,N,л,suffix,"('нийцэх', '#л')"
оосор,оосорлох,N,V,лох,suffix,"('оосор', '#лох')"
