source_word,target_word,source_pos,target_pos,morpheme,type,segments
Japó,japonès,N,J,ès,suffix,"('Japó', '#ès')"
llegible,illegible,J,J,in,prefix,"('in#', 'llegir', '#ible')"
heptàgon,heptagonal,N,J,al,suffix,"('heptàgon', '#al')"
formal,informal,J,J,in,prefix,"('in#', 'forma', '#al')"
front,frontal,N,J,al,suffix,"('front', '#al')"
professió,professional,N,J,al,suffix,"('professió', '#al')"
ou,oval,N,J,al,suffix,"('ou', '#al')"
bomba,bomber,N,N,er,suffix,"('bomba', '#er')"
fer,refer,J,V,re,prefix,"('re#', 'fer')"
comprar,comprador,V,N,dor,suffix,"('comprar', '#dor')"
molècula,molecular,N,J,ar,suffix,"('molècula', '#ar')"
continental,intercontinental,J,J,inter,prefix,"('inter#', 'continent', '#al')"
pena,penal,N,J,al,suffix,"('pena', '#al')"
cald,caldera,J,N,era,suffix,"('cald', '#era')"
octàgon,octagonal,N,J,al,suffix,"('octàgon', '#al')"
metil,metà,N,N,à,suffix,"('metil', '#à')"
semicercle,semicircular,N,J,ar,suffix,"('semi#', 'cercle', '#ar')"
coherent,incoherent,J,J,in,prefix,"('in#', 'coherent')"
dialecte,dialectal,N,J,al,suffix,"('dialecte', '#al')"
usar,usable,V,J,able,suffix,"('usar', '#able')"
consistent,inconsistent,J,J,in,prefix,"('in#', 'consistent')"
fer,afer,N,N,a,prefix,"('a#', 'fer')"
posta,postal,N,J,al,suffix,"('posta', '#al')"
sola,solar,N,V,ar,suffix,"('sola', '#ar')"
tangent,cotangent,N,N,co,prefix,"('co#', 'tangent')"
secant,cosecant,N,N,co,prefix,"('co#', 'secant')"
cobrir,descobrir,V,V,des,prefix,"('des#', 'cobrir')"
gelós,gelosia,J,N,ia,suffix,"('gelós', '#ia')"
jorn,jornada,N,N,ada,suffix,"('jorn', '#ada')"
jugar,jugador,V,N,dor,suffix,"('jugar', '#dor')"
pagar,apagar,V,V,a,prefix,"('a#', 'pagar')"
falta,faltar,N,V,ar,suffix,"('falta', '#ar')"
neu,nevera,N,N,era,suffix,"('neu', '#era')"
carreta,carretera,N,N,era,suffix,"('carreta', '#era')"
front,frontera,N,N,era,suffix,"('front', '#era')"
camí,caminar,N,V,ar,suffix,"('camí', '#ar')"
elector,electoral,N,J,al,suffix,"('elector', '#al')"
dimensió,dimensional,N,J,al,suffix,"('dimensió', '#al')"
lateral,unilateral,N,J,uni,prefix,"('uni#', 'lateral')"
unir,reunir,V,V,re,prefix,"('re#', 'unir')"
artèria,arterial,N,J,al,suffix,"('artèria', '#al')"
culpar,culpable,V,J,able,suffix,"('culpar', '#able')"
oliva,oliver,N,N,er,suffix,"('oliva', '#er')"
estudi,estudiar,N,V,ar,suffix,"('estudi', '#ar')"
registre,registrar,N,V,ar,suffix,"('registre', '#ar')"
reportar,reporter,V,N,er,suffix,"('reportar', '#er')"
cessant,incessant,V,J,in,prefix,"('in#', 'cessant')"
sal,saler,N,N,er,suffix,"('sal', '#er')"
sentir,sentiment,V,N,ment,suffix,"('sentir', '#ment')"
pilot,copilot,N,N,co,prefix,"('co#', 'pila', '#ot')"
territori,territorial,N,J,al,suffix,"('territori', '#al')"
cara,carota,N,N,ota,suffix,"('cara', '#ota')"
tetràgon,tetragonal,N,J,al,suffix,"('tetràgon', '#al')"
estrena,estrenar,N,V,ar,suffix,"('estrena', '#ar')"
permeable,impermeable,J,J,in,prefix,"('in#', 'permeable')"
percebre,perceptible,V,J,ible,suffix,"('percebre', '#ible')"
despondre,disponible,V,J,ible,suffix,"('despondre', '#ible')"
lateral,bilateral,N,J,bi,prefix,"('bi#', 'lateral')"
element,elemental,N,J,al,suffix,"('element', '#al')"
dispensable,indispensable,J,J,in,prefix,"('in#', 'dispensable')"
normal,paranormal,J,J,para,prefix,"('para#', 'norma', '#al')"
agradar,agradable,V,J,able,suffix,"('agradar', '#able')"
patriota,compatriota,N,N,com,prefix,"('com#', 'patriota')"
seguir,seguidor,V,N,dor,suffix,"('seguir', '#dor')"
resistible,irresistible,J,J,in,prefix,"('in#', 'resistir', '#ible')"
resistir,resistible,V,J,ible,suffix,"('resistir', '#ible')"
captura,capturar,N,V,ar,suffix,"('captura', '#ar')"
relació,relacionar,N,V,ar,suffix,"('relació', '#ar')"
tocar,tocador,V,N,dor,suffix,"('tocar', '#dor')"
anàlisi,analista,N,N,ista,suffix,"('anàlisi', '#ista')"
poble,poblar,N,V,ar,suffix,"('poble', '#ar')"
cafè,cafetera,N,N,era,suffix,"('cafè', '#era')"
candidat,candidatura,N,N,ura,suffix,"('candidat', '#ura')"
programa,programar,N,V,ar,suffix,"('programa', '#ar')"
base,basar,N,V,ar,suffix,"('base', '#ar')"
futbol,futbolista,N,N,ista,suffix,"('futbol', '#ista')"
alt,altura,J,N,ura,suffix,"('alt', '#ura')"
document,documental,N,J,al,suffix,"('document', '#al')"
causa,causar,N,V,ar,suffix,"('causa', '#ar')"
encadenar,desencadenar,V,V,des,prefix,"('des#', 'en#', 'cadena')"
selecció,seleccionar,N,V,ar,suffix,"('selecció', '#ar')"
tinta,tinter,N,N,er,suffix,"('tinta', '#er')"
tirar,retirar,V,V,re,prefix,"('re#', 'tirar')"
benefici,beneficiar,N,V,ar,suffix,"('benefici', '#ar')"
hexàgon,hexagonal,N,J,al,suffix,"('hexàgon', '#al')"
meninge,meningitis,N,N,itis,suffix,"('meninge', '#itis')"
costal,intercostal,J,J,inter,prefix,"('inter#', 'costal')"
provisió,provisional,N,J,al,suffix,"('provisió', '#al')"
perceptible,imperceptible,J,J,in,prefix,"('in#', 'percebre', '#ible')"
tolerable,intolerable,J,J,in,prefix,"('in#', 'tolerable')"
audible,inaudible,J,J,in,prefix,"('in#', 'audible')"
cansar,descansar,V,V,des,prefix,"('des#', 'cansar')"
Ador,adorer,N,J,er,suffix,"('Ador', '#er')"
làmina,laminar,N,J,ar,suffix,"('làmina', '#ar')"
compatible,incompatible,J,J,in,prefix,"('in#', 'compatible')"
crani,cranial,N,J,al,suffix,"('crani', '#al')"
sultà,sultanat,N,N,at,suffix,"('sultà', '#at')"
carta,carter,N,N,er,suffix,"('carta', '#er')"
congelar,descongelar,V,V,des,prefix,"('des#', 'congelar')"
simple,simplement,J,R,ment,suffix,"('simple', '#ment')"
presentar,presentable,V,J,able,suffix,"('presentar', '#able')"
vacuna,vacunar,N,V,ar,suffix,"('vacuna', '#ar')"
valor,valorar,N,V,ar,suffix,"('valor', '#ar')"
controlar,controlador,V,N,dor,suffix,"('control', '#ar', '#dor')"
monument,monumental,N,J,al,suffix,"('monument', '#al')"
pentàgon,pentagonal,N,J,al,suffix,"('pentàgon', '#al')"
vascular,cardiovascular,J,J,cardio,prefix,"('cardio#', 'vascular')"
endocardi,endocarditis,N,N,itis,suffix,"('endocardi', '#itis')"
intestí,intestinal,N,J,al,suffix,"('intestí', '#al')"
revocable,irrevocable,J,J,in,prefix,"('in#', 'revocable')"
foc,fogó,N,N,ó,suffix,"('foc', '#ó')"
vui,avui,R,R,a,prefix,"('a#', 'vui')"
admissible,inadmissible,J,J,in,prefix,"('in#', 'admissible')"
piano,pianista,N,N,ista,suffix,"('piano', '#ista')"
constant,inconstant,J,J,in,prefix,"('in#', 'constant')"
visual,audiovisual,J,J,audio,prefix,"('audio#', 'visual')"
destructible,indestructible,J,J,in,prefix,"('in#', 'destructible')"
probable,probablement,J,R,ment,suffix,"('probable', '#ment')"
coll,collet,N,N,et,suffix,"('coll', '#et')"
cultural,intercultural,J,J,inter,prefix,"('inter#', 'cultura', '#al')"
Ànglia,anglès,N,N,ès,suffix,"('Ànglia', '#ès')"
brillar,brillant,V,J,ant,suffix,"('brillar', '#ant')"
útil,utilitzar,J,V,itzar,suffix,"('útil', '#itzar')"
clavícula,clavicular,N,J,ar,suffix,"('clavícula', '#ar')"
partit,partidista,N,J,ista,suffix,"('partit', '#ista')"
sulfur,disulfur,N,N,di,prefix,"('di#', 'sulfur')"
boira,boirós,N,J,ós,suffix,"('boira', '#ós')"
broma,bromós,N,J,ós,suffix,"('broma', '#ós')"
esperar,esperança,V,N,ança,suffix,"('esperar', '#ança')"
tio,tiet,N,N,et,suffix,"('tio', '#et')"
cortès,cortesia,N,N,ia,suffix,"('cort', '#és', '#ia')"
coma,cometa,N,N,eta,suffix,"('coma', '#eta')"
cantar,encantar,V,V,en,prefix,"('en#', 'cantar')"
clamar,aclamar,V,V,a,prefix,"('a#', 'clamar')"
alarma,alarmar,N,V,ar,suffix,"('alarma', '#ar')"
aliment,alimentar,N,V,ar,suffix,"('aliment', '#ar')"
càlcul,calcular,N,V,ar,suffix,"('càlcul', '#ar')"
ocupar,desocupar,V,V,des,prefix,"('des#', 'ocupar')"
divorci,divorciar,N,V,ar,suffix,"('divorci', '#ar')"
entrevista,entrevistar,N,V,ar,suffix,"('entrevista', '#ar')"
fractura,fracturar,N,V,ar,suffix,"('fractura', '#ar')"
increment,incrementar,N,V,ar,suffix,"('increment', '#ar')"
inspecció,inspeccionar,N,V,ar,suffix,"('inspecció', '#ar')"
invent,inventar,N,V,ar,suffix,"('invent', '#ar')"
mà,manejar,N,V,ejar,suffix,"('mà', '#ejar')"
menció,mencionar,N,V,ar,suffix,"('menció', '#ar')"
perfecció,perfeccionar,N,V,ar,suffix,"('perfecció', '#ar')"
activar,desactivar,V,V,des,prefix,"('des#', 'actiu', '#ar')"
orient,orientar,V,V,ar,suffix,"('orient', '#ar')"
card,cardar,N,V,ar,suffix,"('card', '#ar')"
oxigen,oxigenar,N,V,ar,suffix,"('oxigen', '#ar')"
òxid,oxidar,N,V,ar,suffix,"('òxid', '#ar')"
pacte,pactar,N,V,ar,suffix,"('pacte', '#ar')"
patent,patentar,N,V,ar,suffix,"('patent', '#ar')"
paròdia,parodiar,N,V,ar,suffix,"('paròdia', '#ar')"
indult,indultar,N,V,ar,suffix,"('indult', '#ar')"
intern,internar,J,V,ar,suffix,"('intern', '#ar')"
legítim,legitimar,J,V,ar,suffix,"('legítim', '#ar')"
lesió,lesionar,N,V,ar,suffix,"('lesió', '#ar')"
ambient,ambientar,N,V,ar,suffix,"('ambient', '#ar')"
atròfia,atrofiar,N,V,ar,suffix,"('atròfia', '#ar')"
batalla,batallar,N,V,ar,suffix,"('batalla', '#ar')"
cabriola,cabriolar,N,V,ar,suffix,"('cabriola', '#ar')"
casa,casar,V,V,ar,suffix,"('casa', '#ar')"
censura,censurar,N,V,ar,suffix,"('censura', '#ar')"
clor,clorar,N,V,ar,suffix,"('clor', '#ar')"
existir,coexistir,V,V,co,prefix,"('co#', 'existir')"
compacte,compactar,J,V,ar,suffix,"('compacte', '#ar')"
condició,condicionar,N,V,ar,suffix,"('condició', '#ar')"
contacte,contactar,N,V,ar,suffix,"('contacte', '#ar')"
contagi,contagiar,N,V,ar,suffix,"('contagi', '#ar')"
origen,originar,N,V,ar,suffix,"('origen', '#ar')"
potència,potenciar,N,V,ar,suffix,"('potència', '#ar')"
dominar,predominar,V,V,pre,prefix,"('pre#', 'dominar')"
armar,desarmar,V,V,des,prefix,"('des#', 'armar')"
arreglar,desarreglar,V,V,des,prefix,"('des#', 'a#', 'reglar')"
doblar,desdoblar,V,V,des,prefix,"('des#', 'doblar')"
esperar,desesperar,V,V,des,prefix,"('des#', 'esperar')"
granar,desgranar,V,V,des,prefix,"('des#', 'gra', '#ar')"
infectar,desinfectar,V,V,des,prefix,"('des#', 'infectar')"
inflar,desinflar,V,V,des,prefix,"('des#', 'inflar')"
integrar,desintegrar,V,V,des,prefix,"('des#', 'integrar')"
unir,desunir,V,V,des,prefix,"('des#', 'unir')"
vincular,desvincular,V,V,des,prefix,"('des#', 'vincular')"
detall,detallar,N,V,ar,suffix,"('detall', '#ar')"
dinamita,dinamitar,N,V,ar,suffix,"('dinamita', '#ar')"
distància,distanciar,N,V,ar,suffix,"('distància', '#ar')"
distorsió,distorsionar,N,V,ar,suffix,"('distorsió', '#ar')"
eclipsi,eclipsar,N,V,ar,suffix,"('eclipsi', '#ar')"
entusiasme,entusiasmar,N,V,ar,suffix,"('entusiasme', '#ar')"
escama,escamar,N,V,ar,suffix,"('escama', '#ar')"
partir,repartir,V,V,re,prefix,"('re#', 'partir')"
esmalt,esmaltar,N,V,ar,suffix,"('esmalt', '#ar')"
esquiu,esquivar,J,V,ar,suffix,"('esquiu', '#ar')"
acètic,acetat,J,N,at,suffix,"('acètic', '#at')"
card,cardó,N,N,ó,suffix,"('card', '#ó')"
tirar,estirar,V,V,es,prefix,"('es#', 'tirar')"
estofa,estofar,N,V,ar,suffix,"('estofa', '#ar')"
estructura,estructurar,N,V,ar,suffix,"('estructura', '#ar')"
etiqueta,etiquetar,N,V,ar,suffix,"('etiqueta', '#ar')"
evidència,evidenciar,N,V,ar,suffix,"('evidència', '#ar')"
cultiu,cultiva,N,N,a,suffix,"('cultiu', '#a')"
vespa,vesper,N,N,er,suffix,"('vespa', '#er')"
film,filmar,N,V,ar,suffix,"('film', '#ar')"
filtre,filtrar,N,V,ar,suffix,"('filtre', '#ar')"
fragment,fragmentar,N,V,ar,suffix,"('fragment', '#ar')"
gestió,gestionar,N,V,ar,suffix,"('gestió', '#ar')"
igual,igualar,J,V,ar,suffix,"('igual', '#ar')"
impacte,impactar,N,V,ar,suffix,"('impacte', '#ar')"
manufactura,manufacturar,N,V,ar,suffix,"('manufactura', '#ar')"
matrícula,matricular,N,V,ar,suffix,"('matrícula', '#ar')"
motiu,motivar,N,V,ar,suffix,"('motiu', '#ar')"
vilipendi,vilipendiar,N,V,ar,suffix,"('vilipendi', '#ar')"
afirmar,reafirmar,V,V,re,prefix,"('re#', 'afirmar')"
bobinar,rebobinar,V,V,re,prefix,"('re#', 'bobina', '#ar')"
estructurar,reestructurar,V,V,re,prefix,"('re#', 'estructura', '#ar')"
reflexió,reflexionar,N,V,ar,suffix,"('reflexió', '#ar')"
regent,regentar,N,V,ar,suffix,"('regent', '#ar')"
habilitar,rehabilitar,V,V,re,prefix,"('re#', 'habilitar')"
rem,remar,N,V,ar,suffix,"('rem', '#ar')"
matar,rematar,V,V,re,prefix,"('re#', 'matar')"
tornar,retornar,V,V,re,prefix,"('re#', 'tornar')"
reverència,reverenciar,N,V,ar,suffix,"('reverència', '#ar')"
visar,revisar,V,V,re,prefix,"('re#', 'visar')"
rima,rimar,N,V,ar,suffix,"('rima', '#ar')"
silenci,silenciar,N,V,ar,suffix,"('silenci', '#ar')"
alimentar,sobrealimentar,V,V,sobre,prefix,"('sobre#', 'aliment', '#ar')"
estimar,sobreestimar,V,V,sobre,prefix,"('sobre#', 'estimar')"
estimar,subestimar,V,V,sub,prefix,"('sub#', 'estimar')"
visar,supervisar,V,V,super,prefix,"('super#', 'visar')"
impressió,impressionar,N,V,ar,suffix,"('impressió', '#ar')"
tortura,torturar,N,V,ar,suffix,"('tortura', '#ar')"
llor,llora,J,J,a,suffix,"('llor', '#a')"
dent,dentista,N,N,ista,suffix,"('dent', '#ista')"
context,contextual,N,J,al,suffix,"('context', '#al')"
ala,aleta,N,N,eta,suffix,"('ala', '#eta')"
motor,motorista,N,N,ista,suffix,"('motor', '#ista')"
imaginar,imaginable,V,J,able,suffix,"('imaginar', '#able')"
degradable,biodegradable,J,J,bio,prefix,"('bio#', 'degradable')"
intestinal,gastrointestinal,J,J,gastro,prefix,"('gastro#', 'intestí', '#al')"
escot,escotar,N,V,ar,suffix,"('escot', '#ar')"
cercar,recercar,V,V,re,prefix,"('re#', 'cercar')"
baronia,baronial,N,J,al,suffix,"('baró', '#ia', '#al')"
sorell,sorella,N,N,a,suffix,"('sorell', '#a')"
verd,verdura,N,N,ura,suffix,"('verd', '#ura')"
art,artista,N,N,ista,suffix,"('art', '#ista')"
nacional,internacional,J,J,inter,prefix,"('inter#', 'nació', '#al')"
encantar,encantador,V,J,dor,suffix,"('en#', 'cantar', '#dor')"
esquí,esquiar,N,V,ar,suffix,"('esquí', '#ar')"
cantó,cantonal,N,J,al,suffix,"('cantó', '#al')"
departament,departamental,N,J,al,suffix,"('departament', '#al')"
jardí,jardiner,N,N,er,suffix,"('jardí', '#er')"
estructura,infraestructura,N,N,infra,prefix,"('infra#', 'estructura')"
salubre,insalubre,J,J,in,prefix,"('in#', 'salubre')"
vent,ventar,N,V,ar,suffix,"('vent', '#ar')"
rosa,rosella,N,N,ella,suffix,"('rosa', '#ella')"
territorial,extraterritorial,J,J,extra,prefix,"('extra#', 'territori', '#al')"
ceràmica,ceramista,N,N,ista,suffix,"('ceràmica', '#ista')"
possible,possiblement,J,R,ment,suffix,"('possible', '#ment')"
dodecàgon,dodecagonal,N,J,al,suffix,"('dodecàgon', '#al')"
luminescent,bioluminescent,J,J,bio,prefix,"('bio#', 'luminescent')"
economia,macroeconomia,N,N,macro,prefix,"('macro#', 'economia')"
massa,biomassa,N,N,bio,prefix,"('bio#', 'massa')"
dimensional,tridimensional,J,J,tri,prefix,"('tri#', 'dimensió', '#al')"
fenomen,fenomenal,N,J,al,suffix,"('fenomen', '#al')"
porta,comporta,N,N,com,prefix,"('com#', 'porta')"
biblioteca,bibliotecari,N,J,ari,suffix,"('biblioteca', '#ari')"
consum,consumista,N,J,ista,suffix,"('consum', '#ista')"
complement,complementari,N,J,ari,suffix,"('complement', '#ari')"
immoble,immobiliari,N,J,ari,suffix,"('immoble', '#ari')"
gol,autogol,N,N,auto,prefix,"('auto#', 'gol')"
epidèmia,epidemiologia,N,N,logia,suffix,"('epidèmia', '#logia')"
amar,amable,V,J,able,suffix,"('amar', '#able')"
morfologia,geomorfologia,N,N,geo,prefix,"('geo#', 'morfologia')"
telèfon,telefonar,N,V,ar,suffix,"('telèfon', '#ar')"
poeta,poetessa,N,N,essa,suffix,"('poeta', '#essa')"
conformar,conformista,V,J,ista,suffix,"('conformar', '#ista')"
final,finalista,J,N,ista,suffix,"('final', '#ista')"
semifinal,semifinalista,N,N,ista,suffix,"('semifinal', '#ista')"
mètode,metodologia,N,N,logia,suffix,"('mètode', '#logia')"
destre,maldestre,J,J,mal,prefix,"('mal#', 'destre')"
nació,nacional,N,J,al,suffix,"('nació', '#al')"
camp,campar,N,V,ar,suffix,"('camp', '#ar')"
parlament,parlamentari,N,J,ari,suffix,"('parlar', '#ment', '#ari')"
carta,cartera,N,N,era,suffix,"('carta', '#era')"
sostenir,sostenible,V,J,ible,suffix,"('sostenir', '#ible')"
bèstia,bestiam,N,N,am,suffix,"('bèstia', '#am')"
perfecció,perfeccionista,N,J,ista,suffix,"('perfecció', '#ista')"
foll,follia,J,N,ia,suffix,"('foll', '#ia')"
entrenar,entrenador,V,N,dor,suffix,"('entrenar', '#dor')"
mirar,mirall,V,N,all,suffix,"('mirar', '#all')"
decàgon,decagonal,N,J,al,suffix,"('decàgon', '#al')"
terrestre,extraterrestre,J,J,extra,prefix,"('extra#', 'terrestre')"
pruna,pruner,N,N,er,suffix,"('pruna', '#er')"
raça,racisme,N,N,isme,suffix,"('raça', '#isme')"
perfum,perfumer,N,N,er,suffix,"('perfum', '#er')"
mos,mossa,N,N,a,suffix,"('mos', '#a')"
aventura,aventurer,V,J,er,suffix,"('aventura', '#er')"
illes Fèroe,feroès,N,J,ès,suffix,"('illes Fèroe', '#ès')"
economia,economista,N,N,ista,suffix,"('economia', '#ista')"
córrer,corredor,V,N,dor,suffix,"('córrer', '#dor')"
excepció,excepcional,N,J,al,suffix,"('excepció', '#al')"
individual,individualista,N,J,ista,suffix,"('individual', '#ista')"
partícula,antipartícula,N,N,anti,prefix,"('anti#', 'partícula')"
estable,inestable,J,J,in,prefix,"('in#', 'estable')"
interacció,interaccionar,N,V,ar,suffix,"('inter#', 'acció', '#ar')"
embarcar,desembarcar,V,V,des,prefix,"('des#', 'embarcar')"
espia,espiar,N,V,ar,suffix,"('espia', '#ar')"
colonial,colonialista,J,J,ista,suffix,"('colonial', '#ista')"
mercat,mercader,N,N,er,suffix,"('mercat', '#er')"
centè,centenar,J,N,ar,suffix,"('centè', '#ar')"
alfabet,analfabet,N,J,an,prefix,"('an#', 'alfabet')"
desagradar,desagradable,V,J,able,suffix,"('des#', 'agradar', '#able')"
avió,avioneta,N,N,eta,suffix,"('avió', '#eta')"
aplicar,aplicable,V,J,able,suffix,"('aplicar', '#able')"
cavaller,cavalleria,N,N,ia,suffix,"('cavaller', '#ia')"
guitarra,guitarrista,N,N,ista,suffix,"('guitarra', '#ista')"
pur,purista,J,J,ista,suffix,"('pur', '#ista')"
pa,panada,N,N,ada,suffix,"('pa', '#ada')"
especial,especialista,J,N,ista,suffix,"('especial', '#ista')"
institució,institucional,N,J,al,suffix,"('institució', '#al')"
fòsfor,fosfat,N,N,at,suffix,"('fòsfor', '#at')"
tòs,tossut,N,J,ut,suffix,"('tòs', '#ut')"
fiar,fiable,V,J,able,suffix,"('fiar', '#able')"
sacerdot,sacerdotessa,N,N,essa,suffix,"('sacerdot', '#essa')"
secessió,secessionista,N,J,ista,suffix,"('secessió', '#ista')"
multa,multar,N,V,ar,suffix,"('multa', '#ar')"
cambra,cambrer,N,N,er,suffix,"('cambra', '#er')"
cultural,sociocultural,J,J,socio,prefix,"('socio#', 'cultura', '#al')"
força,forçar,N,V,ar,suffix,"('força', '#ar')"
palma,palmera,N,N,era,suffix,"('palma', '#era')"
sòlid,solidificar,N,V,ificar,suffix,"('sòlid', '#ificar')"
te,tetera,N,N,era,suffix,"('te', '#era')"
eliminar,eliminatori,V,J,tori,suffix,"('eliminar', '#tori')"
inventari,inventariar,N,V,ar,suffix,"('inventari', '#ar')"
consumir,consumidor,V,J,dor,suffix,"('consumir', '#dor')"
intenció,intencional,N,J,al,suffix,"('intenció', '#al')"
sexual,pansexual,J,J,pan,prefix,"('pan#', 'sexual')"
biografia,autobiografia,N,N,auto,prefix,"('auto#', 'biografia')"
baró,baronessa,N,N,essa,suffix,"('baró', '#essa')"
banc,bancari,N,J,ari,suffix,"('banc', '#ari')"
barra,barrera,N,N,era,suffix,"('barra', '#era')"
glomèrul,glomerular,N,J,ar,suffix,"('glomèrul', '#ar')"
regir,regidor,V,N,dor,suffix,"('regir', '#dor')"
caçar,caçador,V,N,dor,suffix,"('caçar', '#dor')"
admirar,admirador,V,J,dor,suffix,"('admirar', '#dor')"
policia,policial,N,J,al,suffix,"('policia', '#al')"
banc,banquet,N,N,et,suffix,"('banc', '#et')"
infecció,infeccionar,N,V,ar,suffix,"('infecció', '#ar')"
caos,caòtic,N,J,ic,suffix,"('caos', '#ic')"
granja,granger,N,N,er,suffix,"('granja', '#er')"
portar,comportar,V,V,com,prefix,"('com#', 'portar')"
concret,concretar,N,V,ar,suffix,"('concret', '#ar')"
reacció,reaccionar,N,V,ar,suffix,"('re#', 'acció', '#ar')"
domèstic,domesticar,J,V,ar,suffix,"('domèstic', '#ar')"
droga,drogar,N,V,ar,suffix,"('droga', '#ar')"
criar,criança,V,N,ança,suffix,"('criar', '#ança')"
legal,il·legal,J,J,in,prefix,"('in#', 'legal')"
gafar,agafar,V,V,a,prefix,"('a#', 'gafar')"
saxó,anglosaxó,J,J,anglo,prefix,"('anglo#', 'saxó')"
passat,avantpassat,N,N,avant,prefix,"('avant#', 'passat')"
encapçalar,encapçalament,V,N,ment,suffix,"('encapçalar', '#ment')"
constructiu,constructivisme,J,N,isme,suffix,"('constructiu', '#isme')"
enveja,envejar,N,V,ar,suffix,"('enveja', '#ar')"
menyspreu,menysprear,N,V,ar,suffix,"('menyspreu', '#ar')"
fondre,enfondre,V,V,en,prefix,"('en#', 'fondre')"
vendre,malvendre,V,V,mal,prefix,"('mal#', 'vendre')"
plaure,complaure,V,V,com,prefix,"('com#', 'plaure')"
discriminar,discriminatori,V,J,tori,suffix,"('discriminar', '#tori')"
fer,desfer,J,V,des,prefix,"('des#', 'fer')"
cosir,descosir,V,V,des,prefix,"('des#', 'cosir')"
eixir,reeixir,V,V,re,prefix,"('re#', 'eixir')"
incorporar,reincorporar,V,V,re,prefix,"('re#', 'incorporar')"
pla,planejar,N,V,ejar,suffix,"('pla', '#ejar')"
pirata,pirateria,N,N,eria,suffix,"('pirata', '#eria')"
fibra,microfibra,N,N,micro,prefix,"('micro#', 'fibra')"
globulina,immunoglobulina,N,N,immuno,prefix,"('immuno#', 'globulina')"
violí,violinista,N,N,ista,suffix,"('violí', '#ista')"
confiar,desconfiar,V,V,des,prefix,"('des#', 'confiar')"
marcar,marcador,V,N,dor,suffix,"('marcar', '#dor')"
enigma,enigmàtic,N,J,ic,suffix,"('enigma', '#ic')"
sinus,cosinus,N,N,co,prefix,"('co#', 'sinus')"
pròstata,prostatitis,N,N,itis,suffix,"('pròstata', '#itis')"
tennis,tennista,N,N,ista,suffix,"('tennis', '#ista')"
porc,porquet,N,N,et,suffix,"('porc', '#et')"
novel·la,telenovel·la,N,N,tele,prefix,"('tele#', 'novel·la')"
música,musicologia,N,N,logia,suffix,"('música', '#logia')"
passar,passejar,V,V,ejar,suffix,"('passar', '#ejar')"
paella,paellera,N,N,era,suffix,"('paella', '#era')"
solo,solista,N,N,ista,suffix,"('solo', '#ista')"
mentir,desmentir,V,V,des,prefix,"('des#', 'mentir')"
plegar,replegar,V,V,re,prefix,"('re#', 'plegar')"
poblar,repoblar,V,V,re,prefix,"('re#', 'poble', '#ar')"
elegir,reelegir,V,V,re,prefix,"('re#', 'elegir')"
rata,ratera,N,N,era,suffix,"('rata', '#era')"
flauta,flautista,N,N,ista,suffix,"('flauta', '#ista')"
trempar,trempera,V,N,era,suffix,"('trempar', '#era')"
